Gene name	Chromosome/scaffold name	Strand direction	Transcript	Intron/Exon	Intron/Exon number	Start (bp)	End (bp)	Length
CG30456	chr2R	Fwd	NM_137344	Intron	5	17106204	17106265	62
CG30456	chr2R	Fwd	NM_137344	Intron	6	17106371	17106431	61
CG30456	chr2R	Fwd	NM_137344	Intron	7	17106567	17106632	66
CG6984	chr2R	Fwd	NM_137343	Intron	1	17092492	17092548	57
CG6967	chr2R	Fwd	NM_137341	Intron	1	17062907	17062963	57
CG6967	chr2R	Fwd	NM_137341	Intron	2	17063107	17063170	64
CG6967	chr2R	Fwd	NM_137341	Intron	3	17064016	17064256	241
CG9646	chr2R	Fwd	NM_137339	Intron	1	17049428	17050008	581
CG9646	chr2R	Fwd	NM_137339	Intron	2	17050176	17050232	57
CG9646	chr2R	Fwd	NM_137339	Intron	3	17050656	17050716	61
CG9646	chr2R	Fwd	NM_137339	Intron	4	17051165	17051821	657
CG9646	chr2R	Fwd	NM_137339	Intron	5	17053145	17053268	124
CG9646	chr2R	Fwd	NM_137339	Intron	6	17053419	17053484	66
SmydA-6	chr2R	Fwd	NM_137338	Intron	1	17046910	17046964	55
SmydA-6	chr2R	Fwd	NM_137338	Intron	2	17047094	17047150	57
SmydA-6	chr2R	Fwd	NM_137338	Intron	3	17048280	17048333	54
fat-spondin	chr2R	Fwd	NM_058087	Intron	1	17054286	17056933	2648
fat-spondin	chr2R	Fwd	NM_058087	Intron	2	17057329	17057388	60
fat-spondin	chr2R	Fwd	NM_058087	Intron	3	17057851	17057912	62
fat-spondin	chr2R	Fwd	NM_058087	Intron	4	17058139	17058191	53
CG17290	chr2R	Fwd	NM_001299593	Intron	1	17154745	17154838	94
Gbp2	chr2R	Fwd	NM_001299592	Intron	1	17137414	17137490	77
Cda9	chr2R	Fwd	NM_001299590	Intron	1	17129052	17129157	106
Cda9	chr2R	Fwd	NM_001299590	Intron	2	17129883	17129994	112
CG10950	chr2R	Fwd	NM_137356	Intron	1	17195263	17195315	53
CG43272	chr2R	Fwd	NM_001259459	Intron	1	17255385	17255442	58
CG43237	chr2R	Fwd	NM_001259458	Intron	1	17205255	17205308	54
l(2)k01209	chr2R	Fwd	NM_166225	Intron	1	17420574	17421447	874
l(2)k01209	chr2R	Fwd	NM_166225	Intron	2	17421947	17423655	1709
l(2)k01209	chr2R	Fwd	NM_166225	Intron	3	17423964	17424027	64
l(2)k01209	chr2R	Fwd	NM_166225	Intron	4	17424135	17424197	63
l(2)k01209	chr2R	Fwd	NM_166225	Intron	5	17424506	17424572	67
l(2)k01209	chr2R	Fwd	NM_166225	Intron	6	17424760	17424818	59
l(2)k01209	chr2R	Fwd	NM_166225	Intron	7	17425413	17425469	57
Prosalpha5	chr2R	Fwd	NM_166221	Intron	1	17412844	17412904	61
Prosalpha5	chr2R	Fwd	NM_166221	Intron	2	17413044	17413101	58
CG10939	chr2R	Fwd	NM_079973	Intron	1	17395027	17403888	8862
Mtap	chr2R	Fwd	NM_001299596	Intron	1	17428094	17428163	70
Mtap	chr2R	Fwd	NM_001299596	Intron	2	17428944	17429002	59
nw	chr2R	Fwd	NM_001032264	Intron	1	17502961	17505635	2675
nw	chr2R	Fwd	NM_001032264	Intron	2	17506012	17506157	146
nw	chr2R	Fwd	NM_001032264	Intron	3	17506311	17507443	1133
qkr54B	chr2R	Fwd	NM_001274121	Intron	1	17469718	17470576	859
qkr54B	chr2R	Fwd	NM_001274121	Intron	2	17470887	17470941	55
qkr54B	chr2R	Fwd	NM_001274121	Intron	3	17471067	17471171	105
qkr54B	chr2R	Fwd	NM_001274121	Intron	4	17471624	17471693	70
qkr54B	chr2R	Fwd	NM_001274121	Intron	5	17471796	17471854	59
qkr54B	chr2R	Fwd	NM_001274121	Intron	6	17472076	17472135	60
qkr54B	chr2R	Fwd	NM_001274121	Intron	7	17472435	17472492	58
qkr54B	chr2R	Fwd	NM_001274121	Intron	8	17472810	17473086	277
Klp54D	chr2R	Fwd	NM_001316426	Intron	1	17557535	17560496	2962
Klp54D	chr2R	Fwd	NM_001316426	Intron	2	17560672	17560726	55
Klp54D	chr2R	Fwd	NM_001316426	Intron	3	17560955	17561018	64
Klp54D	chr2R	Fwd	NM_001316426	Intron	4	17561160	17561477	318
Klp54D	chr2R	Fwd	NM_001316426	Intron	5	17561620	17561697	78
Klp54D	chr2R	Fwd	NM_001316426	Intron	6	17562539	17562957	419
Klp54D	chr2R	Fwd	NM_001316426	Intron	7	17563282	17563340	59
CG4853	chr2R	Fwd	NM_166238	Intron	1	17514417	17514579	163
CG4853	chr2R	Fwd	NM_166238	Intron	2	17515530	17515584	55
CG4853	chr2R	Fwd	NM_166238	Intron	3	17516323	17516384	62
CG4853	chr2R	Fwd	NM_166238	Intron	4	17516529	17516584	56
CG4853	chr2R	Fwd	NM_166238	Intron	5	17516791	17516854	64
CG30103	chr2R	Fwd	NM_166233	Intron	1	17493981	17494040	60
CG30103	chr2R	Fwd	NM_166233	Intron	2	17494183	17494234	52
CG30103	chr2R	Fwd	NM_166233	Intron	3	17494492	17494550	59
CG30103	chr2R	Fwd	NM_166233	Intron	4	17494828	17494883	56
CG30103	chr2R	Fwd	NM_166233	Intron	5	17495188	17495242	55
NT5E-2	chr2R	Fwd	NM_166232	Intron	1	17485030	17490936	5907
NT5E-2	chr2R	Fwd	NM_166232	Intron	2	17491164	17491214	51
NT5E-2	chr2R	Fwd	NM_166232	Intron	3	17491366	17491424	59
NT5E-2	chr2R	Fwd	NM_166232	Intron	4	17491682	17491738	57
NT5E-2	chr2R	Fwd	NM_166232	Intron	5	17492016	17492088	73
NT5E-2	chr2R	Fwd	NM_166232	Intron	6	17492390	17492450	61
CG43370	chr2R	Fwd	NM_137385	Intron	1	17540822	17540879	58
CG43370	chr2R	Fwd	NM_137385	Intron	2	17541826	17541996	171
CG43370	chr2R	Fwd	NM_137385	Intron	3	17542281	17542343	63
CG43370	chr2R	Fwd	NM_137385	Intron	4	17543070	17543129	60
CG43370	chr2R	Fwd	NM_137385	Intron	5	17543369	17543428	60
CG43370	chr2R	Fwd	NM_137385	Intron	6	17543553	17543917	365
eIF3-S9	chr2R	Fwd	NM_137384	Intron	1	17536330	17536454	125
eIF3-S9	chr2R	Fwd	NM_137384	Intron	2	17536580	17536695	116
eIF3-S9	chr2R	Fwd	NM_137384	Intron	3	17537012	17537069	58
eIF3-S9	chr2R	Fwd	NM_137384	Intron	4	17538623	17538693	71
CG4866	chr2R	Fwd	NM_137380	Intron	1	17518428	17518483	56
CG4866	chr2R	Fwd	NM_137380	Intron	2	17518696	17518752	57
CG4847	chr2R	Fwd	NM_137377	Intron	1	17511545	17512451	907
CG4847	chr2R	Fwd	NM_137377	Intron	2	17512716	17512775	60
CG4847	chr2R	Fwd	NM_137377	Intron	3	17512985	17513049	65
CG10764	chr2R	Fwd	NM_137369	Intron	1	17453633	17453895	263
CG10764	chr2R	Fwd	NM_137369	Intron	2	17453942	17454028	87
CG10764	chr2R	Fwd	NM_137369	Intron	3	17454175	17454226	52
CG10764	chr2R	Fwd	NM_137369	Intron	4	17454833	17454908	76
CG10764	chr2R	Fwd	NM_137369	Intron	5	17454958	17455052	95
CG10764	chr2R	Fwd	NM_137369	Intron	6	17455190	17455247	58
CG18467	chr2R	Fwd	NM_137367	Intron	1	17440755	17440813	59
CG18467	chr2R	Fwd	NM_137367	Intron	2	17440876	17441486	611
CG18467	chr2R	Fwd	NM_137367	Intron	3	17441618	17441672	55
cyp33	chr2R	Fwd	NM_079049	Intron	1	17545490	17545553	64
cyp33	chr2R	Fwd	NM_079049	Intron	2	17545938	17545993	56
cyp33	chr2R	Fwd	NM_079049	Intron	3	17546167	17546239	73
robl	chr2R	Fwd	NM_079047	Intron	1	17456574	17456636	63
robl	chr2R	Fwd	NM_079047	Intron	2	17456716	17456783	68
MESR4	chr2R	Fwd	NM_001299608	Intron	1	17548535	17548885	351
MESR4	chr2R	Fwd	NM_001299608	Intron	2	17548963	17549068	106
MESR4	chr2R	Fwd	NM_001299608	Intron	3	17551392	17551449	58
CG34194	chr2R	Fwd	NM_001299607	Intron	1	17544621	17544821	201
CG34193	chr2R	Fwd	NM_001299605	Intron	1	17510079	17510145	67
veil	chr2R	Fwd	NM_001299604	Intron	1	17478270	17478388	119
veil	chr2R	Fwd	NM_001299604	Intron	2	17478509	17479816	1308
veil	chr2R	Fwd	NM_001299604	Intron	3	17480060	17480116	57
veil	chr2R	Fwd	NM_001299604	Intron	4	17480268	17480331	64
veil	chr2R	Fwd	NM_001299604	Intron	5	17480589	17480650	62
veil	chr2R	Fwd	NM_001299604	Intron	6	17480946	17481015	70
veil	chr2R	Fwd	NM_001299604	Intron	7	17481314	17481374	61
CG14478	chr2R	Fwd	NM_001299601	Intron	1	17457873	17461993	4121
CG42561	chr2R	Fwd	NM_001169709	Intron	1	17684905	17684973	69
CG42561	chr2R	Fwd	NM_001169709	Intron	2	17685096	17685154	59
CG42239	chr2R	Fwd	NM_001144220	Intron	1	17573034	17573102	69
Smurf	chr2R	Fwd	NM_001274132	Intron	1	17593313	17593467	155
Smurf	chr2R	Fwd	NM_001274132	Intron	2	17593905	17593965	61
Smurf	chr2R	Fwd	NM_001274132	Intron	3	17594005	17599849	5845
Smurf	chr2R	Fwd	NM_001274132	Intron	4	17600087	17600141	55
Smurf	chr2R	Fwd	NM_001274132	Intron	5	17602348	17602403	56
Smurf	chr2R	Fwd	NM_001274132	Intron	6	17602604	17602662	59
Smurf	chr2R	Fwd	NM_001274132	Intron	7	17602827	17602901	75
HPS4	chr2R	Fwd	NM_166245	Intron	1	17683729	17687257	3529
HPS4	chr2R	Fwd	NM_166245	Intron	2	17687493	17687555	63
HPS4	chr2R	Fwd	NM_166245	Intron	3	17687799	17687853	55
HPS4	chr2R	Fwd	NM_166245	Intron	4	17687949	17688006	58
HPS4	chr2R	Fwd	NM_166245	Intron	5	17689526	17689582	57
HPS4	chr2R	Fwd	NM_166245	Intron	6	17689816	17689873	58
CG30109	chr2R	Fwd	NM_166244	Intron	1	17670329	17670386	58
CG30108	chr2R	Fwd	NM_166243	Intron	1	17669633	17669686	54
Rab4	chr2R	Fwd	NM_166240	Intron	1	17573715	17573783	69
Rab4	chr2R	Fwd	NM_166240	Intron	2	17573865	17573934	70
Rab4	chr2R	Fwd	NM_166240	Intron	3	17574268	17574330	63
icln	chr2R	Fwd	NM_137393	Intron	1	17591152	17591237	86
CG42562	chr2R	Fwd	NM_137401	Intron	1	17685867	17685919	53
CG42562	chr2R	Fwd	NM_137401	Intron	2	17686045	17686106	62
CG14480	chr2R	Fwd	NM_137387	Intron	1	17564666	17564718	53
CG14480	chr2R	Fwd	NM_137387	Intron	2	17565104	17565163	60
CG14480	chr2R	Fwd	NM_137387	Intron	3	17565325	17565387	63
POSH	chr2R	Fwd	NM_079052	Intron	1	17569178	17569245	68
POSH	chr2R	Fwd	NM_079052	Intron	2	17569355	17569521	167
POSH	chr2R	Fwd	NM_079052	Intron	3	17571167	17571233	67
POSH	chr2R	Fwd	NM_079052	Intron	4	17571414	17571472	59
POSH	chr2R	Fwd	NM_079052	Intron	5	17571767	17571827	61
eIF3-S8	chr2R	Fwd	NM_001299616	Intron	1	17665817	17666031	215
eIF3-S8	chr2R	Fwd	NM_001299616	Intron	2	17666160	17666221	62
eIF3-S8	chr2R	Fwd	NM_001299616	Intron	3	17668986	17669031	46
CG34195	chr2R	Fwd	NM_001103890	Intron	1	17733472	17733533	62
CG4984	chr2R	Fwd	NM_001169712	Intron	1	17726950	17727003	54
CG4984	chr2R	Fwd	NM_001169712	Intron	2	17728085	17728145	61
CG4984	chr2R	Fwd	NM_001169712	Intron	3	17728522	17731103	2582
CG4984	chr2R	Fwd	NM_001169712	Intron	4	17731385	17731466	82
CG4984	chr2R	Fwd	NM_001169712	Intron	5	17732142	17732197	56
CG4984	chr2R	Fwd	NM_001169712	Intron	6	17732276	17732323	48
CG4984	chr2R	Fwd	NM_001169712	Intron	7	17732580	17732637	58
CG4975	chr2R	Fwd	NM_001144221	Intron	1	17726950	17727003	54
CG4975	chr2R	Fwd	NM_001144221	Intron	2	17728085	17728145	61
CG4975	chr2R	Fwd	NM_001144221	Intron	3	17728522	17731103	2582
CG4975	chr2R	Fwd	NM_001144221	Intron	4	17731385	17731466	82
CG4975	chr2R	Fwd	NM_001144221	Intron	5	17732142	17732197	56
CG4975	chr2R	Fwd	NM_001144221	Intron	6	17732276	17732344	69
CG4975	chr2R	Fwd	NM_001144221	Intron	7	17732580	17732637	58
CG5033	chr2R	Fwd	NM_137426	Intron	1	17789849	17789918	70
CG5033	chr2R	Fwd	NM_137426	Intron	2	17791234	17791296	63
CG5033	chr2R	Fwd	NM_137426	Intron	3	17791785	17791844	60
CG5033	chr2R	Fwd	NM_137426	Intron	4	17792141	17792203	63
CG5009	chr2R	Fwd	NM_137420	Intron	1	17761390	17762128	739
CG5009	chr2R	Fwd	NM_137420	Intron	2	17762289	17762342	54
CG5009	chr2R	Fwd	NM_137420	Intron	3	17762636	17762692	57
CG5009	chr2R	Fwd	NM_137420	Intron	4	17762989	17763047	59
CG5009	chr2R	Fwd	NM_137420	Intron	5	17763665	17763729	65
CG5009	chr2R	Fwd	NM_137420	Intron	6	17763836	17763898	63
CG5009	chr2R	Fwd	NM_137420	Intron	7	17764052	17764110	59
CG5002	chr2R	Fwd	NM_137418	Intron	1	17750451	17750771	321
CG5002	chr2R	Fwd	NM_137418	Intron	2	17751072	17751130	59
CG5002	chr2R	Fwd	NM_137418	Intron	3	17751356	17751429	74
CG5002	chr2R	Fwd	NM_137418	Intron	4	17751546	17751770	225
CG5002	chr2R	Fwd	NM_137418	Intron	5	17752075	17752133	59
CG5002	chr2R	Fwd	NM_137418	Intron	6	17752437	17752498	62
CG5002	chr2R	Fwd	NM_137418	Intron	7	17752645	17752706	62
CG5002	chr2R	Fwd	NM_137418	Intron	8	17752878	17752939	62
Vps54L	chr2R	Fwd	NM_137414	Intron	1	17740045	17740138	94
Vps54L	chr2R	Fwd	NM_137414	Intron	2	17740358	17740414	57
Vps54L	chr2R	Fwd	NM_137414	Intron	3	17740733	17740789	57
Vps54L	chr2R	Fwd	NM_137414	Intron	4	17741648	17741711	64
Vps54L	chr2R	Fwd	NM_137414	Intron	5	17742044	17742100	57
Vps54L	chr2R	Fwd	NM_137414	Intron	6	17742267	17742322	56
Vps54L	chr2R	Fwd	NM_137414	Intron	7	17742434	17742489	56
Vps54L	chr2R	Fwd	NM_137414	Intron	8	17742814	17742871	58
Vps54L	chr2R	Fwd	NM_137414	Intron	9	17742985	17743051	67
CG10933	chr2R	Fwd	NM_137407	Intron	1	17723486	17723771	286
CG10933	chr2R	Fwd	NM_137407	Intron	2	17723896	17723955	60
aft	chr2R	Fwd	NM_058065	Intron	1	17786245	17786299	55
HLH54F	chr2R	Fwd	NM_057954	Intron	1	17757651	17758086	436
HLH54F	chr2R	Fwd	NM_057954	Intron	2	17758437	17760035	1599
Dhit	chr2R	Fwd	NM_001299621	Intron	1	17794551	17795118	568
Dhit	chr2R	Fwd	NM_001299621	Intron	2	17795429	17797053	1625
Dhit	chr2R	Fwd	NM_001299621	Intron	3	17797132	17797201	70
Dhit	chr2R	Fwd	NM_001299621	Intron	4	17797264	17797327	64
Dhit	chr2R	Fwd	NM_001299621	Intron	5	17797617	17797684	68
Dhit	chr2R	Fwd	NM_001299621	Intron	6	17798288	17798938	651
CG30323	chr2R	Fwd	NM_001274135	Intron	1	17853833	17853907	75
CG14490	chr2R	Fwd	NM_137430	Intron	1	17861208	17861328	121
olf186-F	chr2R	Fwd	NM_137429	Intron	1	17843965	17844190	226
olf186-F	chr2R	Fwd	NM_137429	Intron	2	17844416	17851057	6642
olf186-F	chr2R	Fwd	NM_137429	Intron	3	17851461	17857641	6181
olf186-F	chr2R	Fwd	NM_137429	Intron	4	17857798	17859257	1460
Elk	chr2R	Fwd	NM_001299624	Intron	1	17873980	17874933	954
Elk	chr2R	Fwd	NM_001299624	Intron	2	17875049	17898250	23202
Elk	chr2R	Fwd	NM_001299624	Intron	3	17898380	17901707	3328
Elk	chr2R	Fwd	NM_001299624	Intron	4	17901819	17901959	141
Elk	chr2R	Fwd	NM_001299624	Intron	5	17902080	17903541	1462
Elk	chr2R	Fwd	NM_001299624	Intron	6	17903680	17907661	3982
Elk	chr2R	Fwd	NM_001299624	Intron	7	17907907	17908365	459
Elk	chr2R	Fwd	NM_001299624	Intron	8	17908595	17909079	485
Elk	chr2R	Fwd	NM_001299624	Intron	9	17909244	17912677	3434
Elk	chr2R	Fwd	NM_001299624	Intron	10	17912880	17914088	1209
Elk	chr2R	Fwd	NM_001299624	Intron	11	17914281	17914786	506
Elk	chr2R	Fwd	NM_001299624	Intron	12	17914906	17915413	508
Elk	chr2R	Fwd	NM_001299624	Intron	13	17915495	17918747	3253
Elk	chr2R	Fwd	NM_001299624	Intron	14	17918844	17921141	2298
Elk	chr2R	Fwd	NM_001299624	Intron	15	17921296	17921898	603
Elk	chr2R	Fwd	NM_001299624	Intron	16	17922024	17923620	1597
CG34005	chr2R	Fwd	NM_001038868	Intron	1	18048171	18048222	52
CG34005	chr2R	Fwd	NM_001038868	Intron	2	18048547	18048602	56
CG10910	chr2R	Fwd	NM_137436	Intron	1	18020349	18020428	80
CG10910	chr2R	Fwd	NM_137436	Intron	2	18020762	18020829	68
CG5084	chr2R	Fwd	NM_001299627	Intron	1	18018741	18019045	305
CG5084	chr2R	Fwd	NM_001299627	Intron	2	18019379	18019438	60
CG42518	chr2R	Fwd	NM_001169717	Intron	1	18167270	18167343	74
CG42518	chr2R	Fwd	NM_001169717	Intron	2	18167523	18167657	135
CG42518	chr2R	Fwd	NM_001169717	Intron	3	18167722	18167772	51
CG42518	chr2R	Fwd	NM_001169717	Intron	4	18168139	18168207	69
nopo	chr2R	Fwd	NM_001274142	Intron	1	18180838	18180896	59
nopo	chr2R	Fwd	NM_001274142	Intron	2	18181113	18181170	58
nopo	chr2R	Fwd	NM_001274142	Intron	3	18181525	18181584	60
nopo	chr2R	Fwd	NM_001274142	Intron	4	18181643	18181697	55
nopo	chr2R	Fwd	NM_001274142	Intron	5	18181818	18181876	59
nopo	chr2R	Fwd	NM_001274142	Intron	6	18182078	18182139	62
Pcl	chr2R	Fwd	NM_001274138	Intron	1	18137412	18137470	59
Pcl	chr2R	Fwd	NM_001274138	Intron	2	18137644	18137698	55
Pcl	chr2R	Fwd	NM_001274138	Intron	3	18138774	18138840	67
MED9	chr2R	Fwd	NM_176220	Intron	1	18167523	18167657	135
MED9	chr2R	Fwd	NM_176220	Intron	2	18167722	18167772	51
MED9	chr2R	Fwd	NM_176220	Intron	3	18168139	18168207	69
pAbp	chr2R	Fwd	NM_166265	Intron	1	18140333	18141487	1155
pAbp	chr2R	Fwd	NM_166265	Intron	2	18141673	18143412	1740
pAbp	chr2R	Fwd	NM_166265	Intron	3	18144898	18144966	69
pAbp	chr2R	Fwd	NM_166265	Intron	4	18145275	18145341	67
adp	chr2R	Fwd	NM_137452	Intron	1	18152642	18152707	66
CG5098	chr2R	Fwd	NM_137447	Intron	1	18095224	18096281	1058
CG5098	chr2R	Fwd	NM_137447	Intron	2	18096479	18096541	63
CG5098	chr2R	Fwd	NM_137447	Intron	3	18096988	18097047	60
CG5098	chr2R	Fwd	NM_137447	Intron	4	18099606	18099674	69
Dlip3	chr2R	Fwd	NM_080264	Intron	1	18128771	18128975	205
Dlip3	chr2R	Fwd	NM_080264	Intron	2	18129102	18129178	77
Spn55B	chr2R	Fwd	NM_080214	Intron	1	18127298	18127864	567
CG10915	chr2R	Fwd	NM_001299636	Intron	1	18161876	18161951	76
CG10915	chr2R	Fwd	NM_001299636	Intron	2	18162139	18162206	68
CG10915	chr2R	Fwd	NM_001299636	Intron	3	18162329	18162851	523
CG14502	chr2R	Fwd	NM_001169721	Intron	1	18289215	18293806	4592
CG14502	chr2R	Fwd	NM_001169721	Intron	2	18293950	18294011	62
CG14502	chr2R	Fwd	NM_001169721	Intron	3	18294165	18294258	94
CG18540	chr2R	Fwd	NM_137472	Intron	1	18299408	18299475	68
CG18540	chr2R	Fwd	NM_137472	Intron	2	18299629	18299689	61
CG18538	chr2R	Fwd	NM_137470	Intron	1	18297118	18297195	78
CG18538	chr2R	Fwd	NM_137470	Intron	2	18297352	18297406	55
CG18537	chr2R	Fwd	NM_137469	Intron	1	18296014	18296072	59
CG18537	chr2R	Fwd	NM_137469	Intron	2	18296226	18296288	63
CG18536	chr2R	Fwd	NM_137468	Intron	1	18294989	18295044	56
CG18536	chr2R	Fwd	NM_137468	Intron	2	18295198	18295253	56
CG18539	chr2R	Fwd	NM_001299639	Intron	1	18297871	18298323	453
CG18539	chr2R	Fwd	NM_001299639	Intron	2	18298477	18298542	66
pen-2	chr2R	Fwd	NM_001299637	Intron	1	18277682	18277750	69
pen-2	chr2R	Fwd	NM_001299637	Intron	2	18277856	18277929	74
CG5189	chr2R	Fwd	NM_001144227	Intron	1	18446706	18446763	58
CG5189	chr2R	Fwd	NM_001144227	Intron	2	18446951	18447017	67
CG5189	chr2R	Fwd	NM_001144227	Intron	3	18447754	18447807	54
CG5189	chr2R	Fwd	NM_001144227	Intron	4	18447885	18447940	56
CG5189	chr2R	Fwd	NM_001144227	Intron	5	18448051	18448100	50
CG5189	chr2R	Fwd	NM_001144227	Intron	6	18448872	18448926	55
Dp1	chr2R	Fwd	NM_206163	Intron	1	18412057	18413001	945
Dp1	chr2R	Fwd	NM_206163	Intron	2	18413078	18415198	2121
Dp1	chr2R	Fwd	NM_206163	Intron	3	18415287	18415344	58
Dp1	chr2R	Fwd	NM_206163	Intron	4	18415596	18415662	67
Dp1	chr2R	Fwd	NM_206163	Intron	5	18417517	18417576	60
Dp1	chr2R	Fwd	NM_206163	Intron	6	18418966	18419050	85
CG30120	chr2R	Fwd	NM_166290	Intron	1	18446706	18446763	58
CG30120	chr2R	Fwd	NM_166290	Intron	2	18446951	18447017	67
CG30120	chr2R	Fwd	NM_166290	Intron	3	18447754	18447807	54
CG30120	chr2R	Fwd	NM_166290	Intron	4	18447885	18447940	56
CG30120	chr2R	Fwd	NM_166290	Intron	5	18448051	18448100	50
CG30120	chr2R	Fwd	NM_166290	Intron	6	18448872	18448926	55
CG5174	chr2R	Fwd	NM_166285	Intron	1	18421554	18421554	1
CG5174	chr2R	Fwd	NM_166285	Intron	2	18421558	18423968	2411
CG5174	chr2R	Fwd	NM_166285	Intron	3	18424008	18424126	119
CG5174	chr2R	Fwd	NM_166285	Intron	4	18424252	18424325	74
CG5174	chr2R	Fwd	NM_166285	Intron	5	18424487	18424871	385
CG5174	chr2R	Fwd	NM_166285	Intron	6	18425035	18425339	305
IM2	chr2R	Fwd	NM_166277	Intron	1	18386731	18386792	62
CG18107	chr2R	Fwd	NM_145336	Intron	1	18384695	18384758	64
CG16836	chr2R	Fwd	NM_144110	Intron	1	18389164	18389229	66
CG15065	chr2R	Fwd	NM_144109	Intron	1	18390041	18390106	66
CG12263	chr2R	Fwd	NM_137488	Intron	1	18426876	18426933	58
CG12263	chr2R	Fwd	NM_137488	Intron	2	18427578	18427634	57
CG12263	chr2R	Fwd	NM_137488	Intron	3	18427819	18427887	69
CG12263	chr2R	Fwd	NM_137488	Intron	4	18429497	18429572	76
CG12263	chr2R	Fwd	NM_137488	Intron	5	18430022	18430080	59
Idgf5	chr2R	Fwd	NM_137477	Intron	1	18393838	18393893	56
Idgf5	chr2R	Fwd	NM_137477	Intron	2	18394455	18394520	66
IM1	chr2R	Fwd	NM_137475	Intron	1	18384081	18384149	69
slim	chr2R	Fwd	NM_079058	Intron	1	18442314	18443654	1341
slim	chr2R	Fwd	NM_079058	Intron	2	18444213	18444352	140
IM3	chr2R	Fwd	NM_001299640	Intron	1	18388237	18388307	71
Rgk2	chr2R	Fwd	NM_137498	Intron	1	18540294	18543910	3617
Rgk2	chr2R	Fwd	NM_137498	Intron	2	18544064	18544119	56
Rgk2	chr2R	Fwd	NM_137498	Intron	3	18545253	18545322	70
Rgk2	chr2R	Fwd	NM_137498	Intron	4	18545725	18545896	172
Rgk2	chr2R	Fwd	NM_137498	Intron	5	18546182	18546256	75
Rgk2	chr2R	Fwd	NM_137498	Intron	6	18546358	18546849	492
CG10924	chr2R	Fwd	NM_137497	Intron	1	18527801	18532671	4871
Pepck	chr2R	Fwd	NM_079060	Intron	1	18537070	18537233	164
CG45087	chr2R	Fwd	NM_001299647	Intron	1	18537070	18537233	164
GstE11	chr2R	Fwd	NM_001299646	Intron	1	18503662	18503740	79
GstE11	chr2R	Fwd	NM_001299646	Intron	2	18503850	18504245	396
CG43066	chr2R	Fwd	NM_001259479	Intron	1	18514845	18519140	4296
CG43066	chr2R	Fwd	NM_001259479	Intron	2	18519453	18520427	975
CG43066	chr2R	Fwd	NM_001259479	Intron	3	18520661	18520717	57
CG43066	chr2R	Fwd	NM_001259479	Intron	4	18521296	18521646	351
CG43066	chr2R	Fwd	NM_001259479	Intron	5	18521789	18521855	67
CG43066	chr2R	Fwd	NM_001259479	Intron	6	18522218	18522280	63
CG43066	chr2R	Fwd	NM_001259479	Intron	7	18522444	18522516	73
CG43066	chr2R	Fwd	NM_001259479	Intron	8	18522721	18524232	1512
CG33998	chr2R	Fwd	NM_001038870	Intron	1	18738690	18738752	63
CheA56a	chr2R	Fwd	NM_001032267	Intron	1	18640248	18640313	66
CG15073	chr2R	Fwd	NM_137518	Intron	1	18706201	18706254	54
CG5327	chr2R	Fwd	NM_166297	Intron	1	18616138	18616196	59
CG5327	chr2R	Fwd	NM_166297	Intron	2	18616362	18616440	79
CG5327	chr2R	Fwd	NM_166297	Intron	3	18617155	18617210	56
CG15073	chr2R	Fwd	NM_137518	Intron	2	18707016	18707097	82
CG15073	chr2R	Fwd	NM_137518	Intron	3	18707293	18707352	60
Sec6	chr2R	Fwd	NM_137507	Intron	1	18626315	18626379	65
CG5335	chr2R	Fwd	NM_137505	Intron	1	18621884	18622000	117
CG5335	chr2R	Fwd	NM_137505	Intron	2	18622589	18622644	56
CG5323	chr2R	Fwd	NM_137502	Intron	1	18615248	18615307	60
CG5323	chr2R	Fwd	NM_137502	Intron	2	18615473	18615569	97
Sik3	chr2R	Fwd	NM_001202040	Intron	1	18688551	18692040	3490
Sik3	chr2R	Fwd	NM_001202040	Intron	2	18692863	18699304	6442
Sik3	chr2R	Fwd	NM_001202040	Intron	3	18699641	18699703	63
Sik3	chr2R	Fwd	NM_001202040	Intron	4	18699960	18700018	59
Sik3	chr2R	Fwd	NM_001202040	Intron	5	18700612	18700669	58
Sik3	chr2R	Fwd	NM_001202040	Intron	6	18700953	18701017	65
Sik3	chr2R	Fwd	NM_001202040	Intron	7	18701262	18701318	57
Sik3	chr2R	Fwd	NM_001202040	Intron	8	18701486	18701920	435
Sik3	chr2R	Fwd	NM_001202040	Intron	9	18702188	18702518	331
Sik3	chr2R	Fwd	NM_001202040	Intron	10	18702684	18702776	93
Sik3	chr2R	Fwd	NM_001202040	Intron	11	18703880	18703991	112
CG42855	chr2R	Fwd	NM_001202039	Intron	1	18687713	18687975	263
CG42855	chr2R	Fwd	NM_001202039	Intron	2	18688010	18688071	62
Phb2	chr2R	Fwd	NM_001103902	Intron	1	18819525	18819620	96
Phb2	chr2R	Fwd	NM_001103902	Intron	2	18819766	18820195	430
Phb2	chr2R	Fwd	NM_001103902	Intron	3	18820543	18820604	62
Phb2	chr2R	Fwd	NM_001103902	Intron	4	18820839	18821040	202
Phb2	chr2R	Fwd	NM_001103902	Intron	5	18821119	18821183	65
Phb2	chr2R	Fwd	NM_001103902	Intron	6	18821284	18821975	692
CG15082	chr2R	Fwd	NM_001274151	Intron	1	18831301	18832171	871
CG15082	chr2R	Fwd	NM_001274151	Intron	2	18832682	18832789	108
