Gene name	Chromosome/scaffold name	Strand direction	Transcript	Intron/Exon	Intron/Exon number	Start (bp)	End (bp)	Length
CG14110	chr3L	Fwd	NM_140381	Exon	1	13384789	13384874	86
CG14110	chr3L	Fwd	NM_140381	Exon	2	13384927	13385925	999
CG14111	chr3L	Fwd	NM_140379	Exon	1	13377957	13378017	61
CG14111	chr3L	Fwd	NM_140379	Exon	2	13379272	13379615	344
CG14111	chr3L	Fwd	NM_140379	Exon	3	13379994	13380380	387
SNCF	chr3L	Fwd	NM_140378	Exon	1	13378583	13379190	608
cmb	chr3L	Fwd	NM_001274872	Exon	1	13442594	13442988	395
cmb	chr3L	Fwd	NM_001274872	Exon	2	13443300	13443456	157
cmb	chr3L	Fwd	NM_001274872	Exon	3	13443689	13444086	398
cmb	chr3L	Fwd	NM_001274872	Exon	4	13444213	13444305	93
cmb	chr3L	Fwd	NM_001274872	Exon	5	13444368	13445639	1272
cmb	chr3L	Fwd	NM_001274872	Exon	6	13445736	13445898	163
cmb	chr3L	Fwd	NM_001274872	Exon	7	13446009	13446280	272
cmb	chr3L	Fwd	NM_001274872	Exon	8	13446342	13446883	542
cmb	chr3L	Fwd	NM_001274872	Exon	9	13447274	13448384	1111
cmb	chr3L	Fwd	NM_001274872	Exon	10	13448443	13449245	803
CG14109	chr3L	Fwd	NM_001274871	Exon	1	13440910	13440980	71
CG14109	chr3L	Fwd	NM_001274871	Exon	2	13441215	13441279	65
CG14109	chr3L	Fwd	NM_001274871	Exon	3	13441627	13442420	794
Liprin-beta	chr3L	Fwd	NM_168556	Exon	1	13513254	13513397	144
Liprin-beta	chr3L	Fwd	NM_168556	Exon	2	13513482	13513792	311
Liprin-beta	chr3L	Fwd	NM_168556	Exon	3	13513858	13514801	944
Liprin-beta	chr3L	Fwd	NM_168556	Exon	4	13514863	13516276	1414
Spt20	chr3L	Fwd	NM_140402	Exon	1	13502707	13503384	678
Spt20	chr3L	Fwd	NM_140402	Exon	2	13503456	13504397	942
Spt20	chr3L	Fwd	NM_140402	Exon	3	13504456	13506570	2115
Spt20	chr3L	Fwd	NM_140402	Exon	4	13506640	13506871	232
Spt20	chr3L	Fwd	NM_140402	Exon	5	13506935	13508545	1611
Spt20	chr3L	Fwd	NM_140402	Exon	6	13509050	13509334	285
Spt20	chr3L	Fwd	NM_140402	Exon	7	13509398	13511541	2144
Tsp68C	chr3L	Fwd	NM_168558	Exon	1	13843656	13843917	262
Tsp68C	chr3L	Fwd	NM_168558	Exon	2	13844015	13845316	1302
CG13737	chr3L	Fwd	NM_140409	Exon	1	13878994	13879095	102
CG13737	chr3L	Fwd	NM_140409	Exon	2	13882639	13883056	418
Hml	chr3L	Fwd	NM_001274880	Exon	1	13846054	13846314	261
Hml	chr3L	Fwd	NM_001274880	Exon	2	13846846	13846941	96
Hml	chr3L	Fwd	NM_001274880	Exon	3	13847022	13847186	165
Hml	chr3L	Fwd	NM_001274880	Exon	4	13847251	13847640	390
Hml	chr3L	Fwd	NM_001274880	Exon	5	13847698	13847825	128
Hml	chr3L	Fwd	NM_001274880	Exon	6	13847882	13847977	96
Hml	chr3L	Fwd	NM_001274880	Exon	7	13848081	13848278	198
Hml	chr3L	Fwd	NM_001274880	Exon	8	13848391	13848554	164
Hml	chr3L	Fwd	NM_001274880	Exon	9	13848611	13848768	158
Hml	chr3L	Fwd	NM_001274880	Exon	10	13848830	13848984	155
Hml	chr3L	Fwd	NM_001274880	Exon	11	13849050	13849652	603
Hml	chr3L	Fwd	NM_001274880	Exon	12	13849795	13850913	1119
Hml	chr3L	Fwd	NM_001274880	Exon	13	13850996	13851889	894
Hml	chr3L	Fwd	NM_001274880	Exon	14	13851942	13852490	549
Hml	chr3L	Fwd	NM_001274880	Exon	15	13852567	13853889	1323
Hml	chr3L	Fwd	NM_001274880	Exon	16	13853954	13854032	79
Hml	chr3L	Fwd	NM_001274880	Exon	17	13854094	13854343	250
Hml	chr3L	Fwd	NM_001274880	Exon	18	13854397	13855144	748
Hml	chr3L	Fwd	NM_001274880	Exon	19	13855205	13855690	486
Hml	chr3L	Fwd	NM_001274880	Exon	20	13855751	13856257	507
Hml	chr3L	Fwd	NM_001274880	Exon	21	13856322	13856805	484
Hml	chr3L	Fwd	NM_001274880	Exon	22	13856870	13858647	1778
Hml	chr3L	Fwd	NM_001274880	Exon	23	13858706	13858918	213
Hml	chr3L	Fwd	NM_001274880	Exon	24	13858980	13859435	456
Hml	chr3L	Fwd	NM_001274880	Exon	25	13859492	13859748	257
Hml	chr3L	Fwd	NM_001274880	Exon	26	13859806	13860001	196
CG43184	chr3L	Fwd	NM_001259815	Exon	1	13837756	13838080	325
Hsc70-1	chr3L	Fwd	NM_168569	Exon	1	13974061	13974410	350
Hsc70-1	chr3L	Fwd	NM_168569	Exon	2	13974560	13974775	216
Hsc70-1	chr3L	Fwd	NM_168569	Exon	3	13975717	13975848	132
Hsc70-1	chr3L	Fwd	NM_168569	Exon	4	13975917	13977761	1845
CG32137	chr3L	Fwd	NM_168564	Exon	1	13939250	13939458	209
CG32137	chr3L	Fwd	NM_168564	Exon	2	13941291	13941475	185
CG32137	chr3L	Fwd	NM_168564	Exon	3	13959529	13959825	297
CG32137	chr3L	Fwd	NM_168564	Exon	4	13959889	13960077	189
CG32137	chr3L	Fwd	NM_168564	Exon	5	13960622	13960687	66
CG32137	chr3L	Fwd	NM_168564	Exon	6	13960923	13961103	181
CG32137	chr3L	Fwd	NM_168564	Exon	7	13961173	13962647	1475
upSET	chr3L	Fwd	NM_140424	Exon	1	14002127	14002301	175
upSET	chr3L	Fwd	NM_140424	Exon	2	14003193	14003415	223
upSET	chr3L	Fwd	NM_140424	Exon	3	14007237	14009717	2481
upSET	chr3L	Fwd	NM_140424	Exon	4	14010031	14010587	557
upSET	chr3L	Fwd	NM_140424	Exon	5	14010697	14010895	199
upSET	chr3L	Fwd	NM_140424	Exon	6	14010996	14017627	6632
upSET	chr3L	Fwd	NM_140424	Exon	7	14017693	14017881	189
upSET	chr3L	Fwd	NM_140424	Exon	8	14017946	14020148	2203
CG17361	chr3L	Fwd	NM_140421	Exon	1	13997191	13998055	865
CG9040	chr3L	Fwd	NM_140420	Exon	1	13987878	13988626	749
CG17362	chr3L	Fwd	NM_140419	Exon	1	13986620	13987184	565
26-29-p	chr3L	Fwd	NM_138985	Exon	1	13994231	13994400	170
26-29-p	chr3L	Fwd	NM_138985	Exon	2	13994791	13995780	990
26-29-p	chr3L	Fwd	NM_138985	Exon	3	13995860	13996571	712
DCTN1-p150	chr3L	Fwd	NM_079337	Exon	1	13929387	13929541	155
DCTN1-p150	chr3L	Fwd	NM_079337	Exon	2	13929651	13929715	65
DCTN1-p150	chr3L	Fwd	NM_079337	Exon	3	13929780	13931198	1419
DCTN1-p150	chr3L	Fwd	NM_079337	Exon	4	13931746	13934656	2911
ssp2	chr3L	Fwd	NM_001300136	Exon	1	13965203	13965392	190
ssp2	chr3L	Fwd	NM_001300136	Exon	2	13965524	13965630	107
ssp2	chr3L	Fwd	NM_001300136	Exon	3	13968647	13968702	56
ssp2	chr3L	Fwd	NM_001300136	Exon	4	13968761	13971100	2340
ssp2	chr3L	Fwd	NM_001300136	Exon	5	13971162	13971317	156
ssp2	chr3L	Fwd	NM_001300136	Exon	6	13971421	13973067	1647
Nxf3	chr3L	Fwd	NM_001300135	Exon	1	13965203	13965392	190
Nxf3	chr3L	Fwd	NM_001300135	Exon	2	13965524	13968702	3179
Nxf3	chr3L	Fwd	NM_001300135	Exon	3	13968761	13971100	2340
Nxf3	chr3L	Fwd	NM_001300135	Exon	4	13971162	13971317	156
Nxf3	chr3L	Fwd	NM_001300135	Exon	5	13971421	13973067	1647
Frl	chr3L	Fwd	NM_001144476	Exon	1	14053215	14054343	1129
Frl	chr3L	Fwd	NM_001144476	Exon	2	14061428	14061511	84
Frl	chr3L	Fwd	NM_001144476	Exon	3	14065072	14065158	87
Frl	chr3L	Fwd	NM_001144476	Exon	4	14065616	14067268	1653
Frl	chr3L	Fwd	NM_001144476	Exon	5	14067330	14067543	214
Frl	chr3L	Fwd	NM_001144476	Exon	6	14067612	14067904	293
Frl	chr3L	Fwd	NM_001144476	Exon	7	14068192	14068746	555
Frl	chr3L	Fwd	NM_001144476	Exon	8	14068808	14068927	120
Frl	chr3L	Fwd	NM_001144476	Exon	9	14069892	14071583	1692
CG8100	chr3L	Fwd	NM_001316450	Exon	1	14083615	14083864	250
CG8100	chr3L	Fwd	NM_001316450	Exon	2	14083964	14086421	2458
btl	chr3L	Fwd	NM_168577	Exon	1	14075772	14075813	42
btl	chr3L	Fwd	NM_168577	Exon	2	14075876	14076048	173
btl	chr3L	Fwd	NM_168577	Exon	3	14079455	14082188	2734
btl	chr3L	Fwd	NM_168577	Exon	4	14082274	14083229	956
Pex1	chr3L	Fwd	NM_143759	Exon	1	14071892	14072060	169
Pex1	chr3L	Fwd	NM_143759	Exon	2	14072135	14072261	127
Pex1	chr3L	Fwd	NM_143759	Exon	3	14072382	14072485	104
Pex1	chr3L	Fwd	NM_143759	Exon	4	14072759	14072873	115
Pex1	chr3L	Fwd	NM_143759	Exon	5	14072932	14074518	1587
Pex1	chr3L	Fwd	NM_143759	Exon	6	14074577	14074773	197
Pex1	chr3L	Fwd	NM_143759	Exon	7	14074836	14075459	624
Pex1	chr3L	Fwd	NM_143759	Exon	8	14075710	14075813	104
Pex1	chr3L	Fwd	NM_143759	Exon	9	14075876	14076123	248
CG6661	chr3L	Fwd	NM_140429	Exon	1	14034776	14036751	1976
CG6650	chr3L	Fwd	NM_140428	Exon	1	14031450	14031595	146
CG6650	chr3L	Fwd	NM_140428	Exon	2	14031661	14032370	710
CG6650	chr3L	Fwd	NM_140428	Exon	3	14032425	14032643	219
CG6650	chr3L	Fwd	NM_140428	Exon	4	14032733	14032897	165
CG6650	chr3L	Fwd	NM_140428	Exon	5	14032957	14033683	727
CG6650	chr3L	Fwd	NM_140428	Exon	6	14033745	14034640	896
Hsc70Cb	chr3L	Fwd	NM_001274893	Exon	1	14037019	14037412	394
Hsc70Cb	chr3L	Fwd	NM_001274893	Exon	2	14037478	14037750	273
Hsc70Cb	chr3L	Fwd	NM_001274893	Exon	3	14039048	14039999	952
Hsc70Cb	chr3L	Fwd	NM_001274893	Exon	4	14040064	14040594	531
Hsc70Cb	chr3L	Fwd	NM_001274893	Exon	5	14042159	14042359	201
Hsc70Cb	chr3L	Fwd	NM_001274893	Exon	6	14042448	14043686	1239
CG6833	chr3L	Fwd	NM_001202176	Exon	1	14051206	14051245	40
CG6833	chr3L	Fwd	NM_001202176	Exon	2	14051323	14052469	1147
CG32141	chr3L	Fwd	NM_168581	Exon	1	14203323	14203652	330
CG32141	chr3L	Fwd	NM_168581	Exon	2	14203712	14204294	583
CG7924	chr3L	Fwd	NM_140441	Exon	1	14233469	14233517	49
CG7924	chr3L	Fwd	NM_140441	Exon	2	14233580	14234609	1030
CG7768	chr3L	Fwd	NM_140440	Exon	1	14218204	14218290	87
CG7768	chr3L	Fwd	NM_140440	Exon	2	14218383	14218974	592
CG7906	chr3L	Fwd	NM_001274906	Exon	1	14236635	14236789	155
CG7906	chr3L	Fwd	NM_001274906	Exon	2	14237021	14238001	981
CG7906	chr3L	Fwd	NM_001274906	Exon	3	14238058	14238272	215
nuf	chr3L	Fwd	NM_001259821	Exon	1	14190870	14191591	722
nuf	chr3L	Fwd	NM_001259821	Exon	2	14199945	14200100	156
nuf	chr3L	Fwd	NM_001259821	Exon	3	14200168	14200447	280
nuf	chr3L	Fwd	NM_001259821	Exon	4	14200739	14200807	69
nuf	chr3L	Fwd	NM_001259821	Exon	5	14201622	14201666	45
nuf	chr3L	Fwd	NM_001259821	Exon	6	14212194	14212232	39
nuf	chr3L	Fwd	NM_001259821	Exon	7	14213089	14213203	115
nuf	chr3L	Fwd	NM_001259821	Exon	8	14230176	14230310	135
nuf	chr3L	Fwd	NM_001259821	Exon	9	14230656	14231112	457
nuf	chr3L	Fwd	NM_001259821	Exon	10	14231177	14231325	149
nuf	chr3L	Fwd	NM_001259821	Exon	11	14231597	14231635	39
nuf	chr3L	Fwd	NM_001259821	Exon	12	14231927	14233250	1324
CG13482	chr3L	Fwd	NM_140443	Exon	1	14329346	14329885	540
CG3919	chr3L	Fwd	NM_001274911	Exon	1	14410626	14410901	276
CG3919	chr3L	Fwd	NM_001274911	Exon	2	14411081	14411272	192
CG3919	chr3L	Fwd	NM_001274911	Exon	3	14411500	14411810	311
CG3919	chr3L	Fwd	NM_001274911	Exon	4	14412035	14412184	150
CG3919	chr3L	Fwd	NM_001274911	Exon	5	14412256	14412732	477
CG43120	chr3L	Fwd	NM_001259825	Exon	1	14381913	14381981	69
CG43120	chr3L	Fwd	NM_001259825	Exon	2	14382050	14382467	418
CG43120	chr3L	Fwd	NM_001259825	Exon	3	14382517	14383299	783
CG9592	chr3L	Fwd	NM_140449	Exon	1	14517825	14518475	651
Mpcp	chr3L	Fwd	NM_079345	Exon	1	14537651	14537702	52
Mpcp	chr3L	Fwd	NM_079345	Exon	2	14538004	14538421	418
Mpcp	chr3L	Fwd	NM_079345	Exon	3	14538729	14539069	341
Mpcp	chr3L	Fwd	NM_079345	Exon	4	14539553	14540441	889
CG43246	chr3L	Fwd	NM_001259827	Exon	1	14536634	14536892	259
CG43246	chr3L	Fwd	NM_001259827	Exon	2	14536944	14537272	329
CG34039	chr3L	Fwd	NM_001038923	Exon	1	14560000	14560088	89
CG34039	chr3L	Fwd	NM_001038923	Exon	2	14561859	14561999	141
CG34039	chr3L	Fwd	NM_001038923	Exon	3	14562052	14562283	232
CG34039	chr3L	Fwd	NM_001038923	Exon	4	14562377	14562613	237
dlp	chr3L	Fwd	NM_206353	Exon	1	14632601	14633382	782
dlp	chr3L	Fwd	NM_206353	Exon	2	14664296	14664460	165
dlp	chr3L	Fwd	NM_206353	Exon	3	14664836	14665070	235
dlp	chr3L	Fwd	NM_206353	Exon	4	14667259	14667415	157
dlp	chr3L	Fwd	NM_206353	Exon	5	14667475	14667741	267
dlp	chr3L	Fwd	NM_206353	Exon	6	14669296	14669843	548
dlp	chr3L	Fwd	NM_206353	Exon	7	14669904	14670073	170
dlp	chr3L	Fwd	NM_206353	Exon	8	14670176	14671609	1434
CG9628	chr3L	Fwd	NM_168590	Exon	1	14622796	14622907	112
CG9628	chr3L	Fwd	NM_168590	Exon	2	14626841	14626894	54
CG9628	chr3L	Fwd	NM_168590	Exon	3	14627020	14627126	107
CG9628	chr3L	Fwd	NM_168590	Exon	4	14627335	14627495	161
CG9628	chr3L	Fwd	NM_168590	Exon	5	14627556	14628174	619
shd	chr3L	Fwd	NM_001274914	Exon	1	14614458	14614930	473
shd	chr3L	Fwd	NM_001274914	Exon	2	14616458	14616712	255
shd	chr3L	Fwd	NM_001274914	Exon	3	14619433	14619727	295
shd	chr3L	Fwd	NM_001274914	Exon	4	14619918	14620512	595
shd	chr3L	Fwd	NM_001274914	Exon	5	14620578	14620755	178
shd	chr3L	Fwd	NM_001274914	Exon	6	14620813	14621052	240
shd	chr3L	Fwd	NM_001274914	Exon	7	14621181	14621396	216
shd	chr3L	Fwd	NM_001274914	Exon	8	14621473	14622205	733
CG42758	chr3L	Fwd	NM_001202177	Exon	1	14567440	14567483	44
CG42758	chr3L	Fwd	NM_001202177	Exon	2	14567547	14568133	587
CG9425	chr3L	Fwd	NM_206362	Exon	1	14789935	14790072	138
CG9425	chr3L	Fwd	NM_206362	Exon	2	14791871	14791960	90
CG9425	chr3L	Fwd	NM_206362	Exon	3	14792028	14792460	433
CG9425	chr3L	Fwd	NM_206362	Exon	4	14792661	14793264	604
CG9425	chr3L	Fwd	NM_206362	Exon	5	14793743	14798449	4707
CG9425	chr3L	Fwd	NM_206362	Exon	6	14798565	14801089	2525
CG13476	chr3L	Fwd	NM_206354	Exon	1	14705464	14706157	694
Tdrd3	chr3L	Fwd	NM_140467	Exon	1	14786791	14786881	91
Tdrd3	chr3L	Fwd	NM_140467	Exon	2	14786934	14787018	85
Tdrd3	chr3L	Fwd	NM_140467	Exon	3	14787093	14789213	2121
Tdrd3	chr3L	Fwd	NM_140467	Exon	4	14789319	14789665	347
CG13473	chr3L	Fwd	NM_140460	Exon	1	14728760	14729343	584
CG13477	chr3L	Fwd	NM_140456	Exon	1	14691347	14691962	616
CG5048	chr3L	Fwd	NM_140455	Exon	1	14684768	14685031	264
CG5048	chr3L	Fwd	NM_140455	Exon	2	14685084	14685322	239
CG5048	chr3L	Fwd	NM_140455	Exon	3	14685382	14685842	461
CG9384	chr3L	Fwd	NM_001274918	Exon	1	14762028	14762396	369
CG9384	chr3L	Fwd	NM_001274918	Exon	2	14763053	14763114	62
CG9384	chr3L	Fwd	NM_001274918	Exon	3	14763204	14763434	231
CG9384	chr3L	Fwd	NM_001274918	Exon	4	14763754	14767703	3950
Zip71B	chr3L	Fwd	NM_001316435	Exon	1	14992289	14992615	327
Zip71B	chr3L	Fwd	NM_001316435	Exon	2	14994583	14994865	283
Zip71B	chr3L	Fwd	NM_001316435	Exon	3	14996146	14996442	297
Zip71B	chr3L	Fwd	NM_001316435	Exon	4	14996500	14997983	1484
CG32148	chr3L	Fwd	NM_168602	Exon	1	15023492	15023725	234
CG32148	chr3L	Fwd	NM_168602	Exon	2	15023788	15024009	222
mnd	chr3L	Fwd	NM_168600	Exon	1	14985100	14985154	55
mnd	chr3L	Fwd	NM_168600	Exon	2	14987912	14988249	338
mnd	chr3L	Fwd	NM_168600	Exon	3	14989849	14990067	219
mnd	chr3L	Fwd	NM_168600	Exon	4	14990146	14990741	596
mnd	chr3L	Fwd	NM_168600	Exon	5	14990830	14991667	838
EAChm	chr3L	Fwd	NM_140483	Exon	1	15054777	15055565	789
CG5114	chr3L	Fwd	NM_140474	Exon	1	14982835	14983790	956
CG5114	chr3L	Fwd	NM_140474	Exon	2	14983913	14984120	208
CG5114	chr3L	Fwd	NM_140474	Exon	3	14984211	14984486	276
CG3349	chr3L	Fwd	NM_140473	Exon	1	14979620	14979688	69
CG3349	chr3L	Fwd	NM_140473	Exon	2	14980094	14982432	2339
Ocho	chr3L	Fwd	NM_080514	Exon	1	14974848	14976040	1193
Prosbeta2	chr3L	Fwd	NM_079352	Exon	1	14999951	15000129	179
Prosbeta2	chr3L	Fwd	NM_079352	Exon	2	15000200	15000379	180
Prosbeta2	chr3L	Fwd	NM_079352	Exon	3	15000645	15001319	675
Tom	chr3L	Fwd	NM_079349	Exon	1	14969344	14970306	963
Brd	chr3L	Fwd	NM_057541	Exon	1	14972667	14973198	532
CG32847	chr3L	Fwd	NM_168609	Exon	1	15121572	15122301	730
CG45071	chr3L	Fwd	NM_168607	Exon	1	15105882	15106068	187
CG45071	chr3L	Fwd	NM_168607	Exon	2	15108616	15108958	343
CG45071	chr3L	Fwd	NM_168607	Exon	3	15109338	15109487	150
CG45071	chr3L	Fwd	NM_168607	Exon	4	15109544	15110730	1187
Prp31	chr3L	Fwd	NM_140499	Exon	1	15159100	15159268	169
Prp31	chr3L	Fwd	NM_140499	Exon	2	15159325	15159776	452
Prp31	chr3L	Fwd	NM_140499	Exon	3	15159839	15160457	619
Prp31	chr3L	Fwd	NM_140499	Exon	4	15160517	15161138	622
FucTA	chr3L	Fwd	NM_140497	Exon	1	15147137	15147402	266
FucTA	chr3L	Fwd	NM_140497	Exon	2	15150812	15151001	190
FucTA	chr3L	Fwd	NM_140497	Exon	3	15151468	15152184	717
FucTA	chr3L	Fwd	NM_140497	Exon	4	15152370	15152553	184
FucTA	chr3L	Fwd	NM_140497	Exon	5	15152620	15154395	1776
Cep135	chr3L	Fwd	NM_140492	Exon	1	15116737	15116959	223
Cep135	chr3L	Fwd	NM_140492	Exon	2	15117021	15117095	75
Cep135	chr3L	Fwd	NM_140492	Exon	3	15117474	15117600	127
Cep135	chr3L	Fwd	NM_140492	Exon	4	15117661	15117813	153
Cep135	chr3L	Fwd	NM_140492	Exon	5	15117911	15119306	1396
Cep135	chr3L	Fwd	NM_140492	Exon	6	15119375	15119585	211
Cep135	chr3L	Fwd	NM_140492	Exon	7	15119648	15119763	116
Cep135	chr3L	Fwd	NM_140492	Exon	8	15126216	15126341	126
Cep135	chr3L	Fwd	NM_140492	Exon	9	15126494	15126647	154
Cep135	chr3L	Fwd	NM_140492	Exon	10	15126721	15126827	107
Cep135	chr3L	Fwd	NM_140492	Exon	11	15127017	15127284	268
Cep135	chr3L	Fwd	NM_140492	Exon	12	15127466	15127651	186
Cep135	chr3L	Fwd	NM_140492	Exon	13	15127745	15128029	285
CG13458	chr3L	Fwd	NM_140491	Exon	1	15113557	15114283	727
CG13458	chr3L	Fwd	NM_140491	Exon	2	15114344	15114501	158
CG13458	chr3L	Fwd	NM_140491	Exon	3	15114823	15114967	145
CG13458	chr3L	Fwd	NM_140491	Exon	4	15115039	15115446	408
CG13458	chr3L	Fwd	NM_140491	Exon	5	15115507	15115783	277
CG13458	chr3L	Fwd	NM_140491	Exon	6	15115844	15115950	107
CG13458	chr3L	Fwd	NM_140491	Exon	7	15116008	15116373	366
CG6878	chr3L	Fwd	NM_140500	Exon	1	15161817	15162133	317
CG6878	chr3L	Fwd	NM_140500	Exon	2	15162257	15162470	214
CTPsyn	chr3L	Fwd	NM_001300138	Exon	1	15097914	15098516	603
CTPsyn	chr3L	Fwd	NM_001300138	Exon	2	15110816	15110986	171
CTPsyn	chr3L	Fwd	NM_001300138	Exon	3	15111087	15111588	502
CTPsyn	chr3L	Fwd	NM_001300138	Exon	4	15111653	15113003	1351
Pex3	chr3L	Fwd	NM_001274942	Exon	1	15144355	15144549	195
Pex3	chr3L	Fwd	NM_001274942	Exon	2	15144669	15146379	1711
GlyRS	chr3L	Fwd	NM_001274938	Exon	1	15095142	15095185	44
GlyRS	chr3L	Fwd	NM_001274938	Exon	2	15095255	15097686	2432
Best4	chr3L	Fwd	NM_001104139	Exon	1	15298958	15299059	102
Best4	chr3L	Fwd	NM_001104139	Exon	2	15299126	15299236	111
Best4	chr3L	Fwd	NM_001104139	Exon	3	15299285	15300032	748
Best4	chr3L	Fwd	NM_001104139	Exon	4	15300126	15300317	192
Best4	chr3L	Fwd	NM_001104139	Exon	5	15300374	15300587	214
Best4	chr3L	Fwd	NM_001104139	Exon	6	15300648	15300942	295
CG7255	chr3L	Fwd	NM_001038927	Exon	1	15304255	15304876	622
CG7255	chr3L	Fwd	NM_001038927	Exon	2	15305298	15305486	189
CG7255	chr3L	Fwd	NM_001038927	Exon	3	15305571	15305679	109
CG7255	chr3L	Fwd	NM_001038927	Exon	4	15306513	15306798	286
CG7255	chr3L	Fwd	NM_001038927	Exon	5	15306957	15307241	285
CG7255	chr3L	Fwd	NM_001038927	Exon	6	15307309	15307413	105
CG7255	chr3L	Fwd	NM_001038927	Exon	7	15307675	15308490	816
CG7255	chr3L	Fwd	NM_001038927	Exon	8	15308560	15308835	276
CG7255	chr3L	Fwd	NM_001038927	Exon	9	15308921	15311195	2275
CG6888	chr3L	Fwd	NM_140502	Exon	1	15207844	15208586	743
Tollo	chr3L	Fwd	NM_080018	Exon	1	15235619	15242832	7214
CG33259	chr3L	Fwd	NM_206368	Exon	1	15407832	15408267	436
Toll-6	chr3L	Fwd	NM_001259837	Exon	1	15336692	15344315	7624
gdl-ORF39	chr3L	Fwd	NM_001031955	Exon	1	15509445	15509881	437
gdl-ORF39	chr3L	Fwd	NM_001031955	Exon	2	15509937	15510231	295
gdl-ORF39	chr3L	Fwd	NM_001031955	Exon	3	15510605	15510837	233
CrebA	chr3L	Fwd	NM_206374	Exon	1	15535395	15536455	1061
CrebA	chr3L	Fwd	NM_206374	Exon	2	15547876	15548086	211
CrebA	chr3L	Fwd	NM_206374	Exon	3	15549549	15550045	497
CrebA	chr3L	Fwd	NM_206374	Exon	4	15550147	15550596	450
CrebA	chr3L	Fwd	NM_206374	Exon	5	15550864	15551007	144
CrebA	chr3L	Fwd	NM_206374	Exon	6	15551080	15553214	2135
CG7276	chr3L	Fwd	NM_206370	Exon	1	15498202	15498821	620
AIMP2	chr3L	Fwd	NM_140525	Exon	1	15583638	15583881	244
AIMP2	chr3L	Fwd	NM_140525	Exon	2	15583997	15584095	99
AIMP2	chr3L	Fwd	NM_140525	Exon	3	15584287	15584439	153
AIMP2	chr3L	Fwd	NM_140525	Exon	4	15584640	15584868	229
AIMP2	chr3L	Fwd	NM_140525	Exon	5	15584923	15585347	425
CG12301	chr3L	Fwd	NM_140524	Exon	1	15580800	15581294	495
CG12301	chr3L	Fwd	NM_140524	Exon	2	15581354	15583373	2020
CG16979	chr3L	Fwd	NM_140522	Exon	1	15576570	15576702	133
CG16979	chr3L	Fwd	NM_140522	Exon	2	15576762	15578674	1913
SCCRO	chr3L	Fwd	NM_140520	Exon	1	15563427	15563729	303
SCCRO	chr3L	Fwd	NM_140520	Exon	2	15564262	15565559	1298
AGO2	chr3L	Fwd	NM_140518	Exon	1	15554113	15554222	110
AGO2	chr3L	Fwd	NM_140518	Exon	2	15554290	15554472	183
AGO2	chr3L	Fwd	NM_140518	Exon	3	15556850	15558117	1268
AGO2	chr3L	Fwd	NM_140518	Exon	4	15558250	15558338	89
AGO2	chr3L	Fwd	NM_140518	Exon	5	15558394	15559003	610
AGO2	chr3L	Fwd	NM_140518	Exon	6	15559100	15560116	1017
AGO2	chr3L	Fwd	NM_140518	Exon	7	15560208	15560578	371
AGO2	chr3L	Fwd	NM_140518	Exon	8	15560641	15561042	402
yellow-k	chr3L	Fwd	NM_140515	Exon	1	15520620	15521653	1034
CG7272	chr3L	Fwd	NM_140511	Exon	1	15500938	15501260	323
CG7272	chr3L	Fwd	NM_140511	Exon	2	15502837	15503242	406
CG7272	chr3L	Fwd	NM_140511	Exon	3	15503308	15503769	462
CG7275	chr3L	Fwd	NM_140510	Exon	1	15498959	15499129	171
CG7275	chr3L	Fwd	NM_140510	Exon	2	15499182	15499896	715
CG7275	chr3L	Fwd	NM_140510	Exon	3	15499953	15500561	609
CG13455	chr3L	Fwd	NM_140508	Exon	1	15496574	15497274	701
CG13455	chr3L	Fwd	NM_140508	Exon	2	15497343	15498055	713
Z600	chr3L	Fwd	NM_079359	Exon	1	15509061	15509513	453
dop	chr3L	Fwd	NM_001274955	Exon	1	15566013	15566799	787
dop	chr3L	Fwd	NM_001274955	Exon	2	15568206	15568970	765
dop	chr3L	Fwd	NM_001274955	Exon	3	15569408	15569934	527
dop	chr3L	Fwd	NM_001274955	Exon	4	15570007	15570566	560
dop	chr3L	Fwd	NM_001274955	Exon	5	15570689	15571958	1270
dop	chr3L	Fwd	NM_001274955	Exon	6	15572023	15572419	397
dop	chr3L	Fwd	NM_001274955	Exon	7	15572483	15572856	374
dop	chr3L	Fwd	NM_001274955	Exon	8	15572929	15574086	1158
dop	chr3L	Fwd	NM_001274955	Exon	9	15574156	15574471	316
dop	chr3L	Fwd	NM_001274955	Exon	10	15574536	15575489	954
dop	chr3L	Fwd	NM_001274955	Exon	11	15575554	15576313	760
Eip71CD	chr3L	Fwd	NM_001274950	Exon	1	15511052	15511169	118
Eip71CD	chr3L	Fwd	NM_001274950	Exon	2	15512172	15512365	194
Eip71CD	chr3L	Fwd	NM_001274950	Exon	3	15512476	15512736	261
Eip71CD	chr3L	Fwd	NM_001274950	Exon	4	15512796	15513202	407
gdl	chr3L	Fwd	NM_001274948	Exon	1	15509445	15509881	437
gdl	chr3L	Fwd	NM_001274948	Exon	2	15509937	15510231	295
gdl	chr3L	Fwd	NM_001274948	Exon	3	15510605	15511047	443
CG42570	chr3L	Fwd	NM_001169978	Exon	1	15717819	15718047	229
CG42570	chr3L	Fwd	NM_001169978	Exon	2	15718098	15718242	145
CG42570	chr3L	Fwd	NM_001169978	Exon	3	15718304	15718435	132
